biomarkers,E-GSM1031158,E-GSM1031159,E-GSM1031160,E-GSM1031161,E-GSM1031162,E-GSM1031167,IPS-GSM1031146,IPS-GSM1031147,IPS-GSM1031148,IPS-GSM1031176,IPS-GSM1031177
cg00186954,0.1668194,0.3508622,0.1595947,0.4599542,0.1661488,0.2243674,0.4094203,0.4361278,0.418961,0.2382022,0.233568
cg00187380,0.2558049,0.07989512,0.1244656,0.1298622,0.03735429,0.0962197,0.1371049,0.1170243,0.1771647,0.07557202,0.06113998
cg00187686,0.679523,0.5690218,0.7123187,0.6966734,0.7982039,0.7349392,0.8769796,0.7878309,0.8910158,0.7201448,0.7360184
cg00188348,0.7306545,0.76572,0.7171267,0.7696058,0.6973808,0.6965119,0.6723235,0.5873974,0.6705993,0.6396183,0.6181893
cg00191052,0.3856135,0.2442854,0.3668911,0.1624613,0.115419,0.3599958,0.349236,0.4151125,0.4105662,0.3022476,0.2807263
cg00194146,0.3075247,0.08571185,0.07301487,0.08916081,0.1412446,0.05458821,0.1714948,0.1658074,0.1588831,0.109436,0.1035213
cg00195561,0.8260116,0.8268811,0.8104206,0.8488749,0.8567256,0.8202298,0.8282816,0.8441311,0.8690327,0.818335,0.7996437
cg00197381,0.009333618,0.0213589,0.01593499,0.02019773,0.03031962,0.003921834,0.02367952,0.02442879,0.02649785,0.02778227,0.02215197
cg00197641,0.01392972,0.05343196,0.01561388,0.03503758,0.01853154,0.01749049,0.03217897,0.03572408,0.04099352,0.03476952,0.0221186
cg00199549,0.9327464,0.8688613,0.895816,0.8847605,0.9250215,0.9052809,0.9047287,0.9503734,0.9230165,0.8452346,0.8791761
cg00200063,0.02062915,0,0.01109601,0.0114859,0.01604793,0,0.002490147,0.002661015,0.004620896,0.002579784,0
cg00201234,0.4441371,0.1502932,0.2028149,0.1629225,0.03528444,0.1905459,0.1699671,0.1609677,0.1886022,0.1441254,0.132907
cg00202702,0.4749496,0.01157628,0.02986681,0.01367044,0.1664942,0.005310294,0.01515163,0.01679086,0.009787834,0,0.006267413
cg00202711,0.679276,0.03332162,0.1426917,0.07574103,0.04807154,0.09075411,0.0338745,0.273897,0.032752,0.03745845,0.008113612
cg00204262,0.8350613,0.7893934,0.8407249,0.855239,0.8438158,0.8439848,0.8254188,0.7962675,0.842006,0.7638802,0.7865768
cg00206052,0,0,0.008480566,0.0244143,0.01124342,0.014538,0,0.000481751,0,0.005597167,0
cg00207534,0.009244757,0.01670204,0.01840297,0.03626968,0.005495421,0.001075287,0,0.000937046,0.009678259,0,0
cg00208830,0.7065579,0.6993398,0.7444082,0.7697783,0.721326,0.7779239,0.7662032,0.7276492,0.7379626,0.5853204,0.4838212
cg00208967,0,0.0090281,0.04094886,0.02856761,0.01596125,0.01090532,0.02415356,0.03129839,0.02848235,0,0.03245787
cg00209066,0.8941271,0.834469,0.8623468,0.8607846,0.8868057,0.8837153,0.8874453,0.8797457,0.8704231,0.8532376,0.8742426
cg00209951,0.03952137,0.05779075,0.05930034,0.04300475,0.0420575,0.01426377,0.06194814,0.04345313,0.05089436,0.1050685,0.1161282
cg00210842,0.0389588,0.0945758,0.06510511,0.0264113,0.01193178,0.06149468,0.04348882,0.03939563,0.0578598,0.01343195,0.02964129
cg00211661,0.6585393,0.6126298,0.7024778,0.6846626,0.4471034,0.6939871,0.7332166,0.6299781,0.7069736,0.662771,0.7066702
cg00212549,0.1204491,0.1514299,0.1089366,0.1732089,0.02902534,0.103401,0.1205776,0.1087923,0.1966504,0.1391067,0
cg00213044,0.8446714,0.8391255,0.8127465,0.8227167,0.78212,0.7963931,0.8381051,0.8387929,0.8598832,0.7804794,0.7924532
cg00213331,0.6679819,0.5422617,0.735617,0.7759436,0.8189436,0.8135357,0.8203827,0.8591451,0.8097631,0.7467411,0.7881629
cg00213714,0.1020719,0.1058884,0.08870816,0.181457,0.04449453,0.07925728,0.1126181,0.1102635,0.1328737,0.03229925,0.06418858
cg00214346,0,0,0.01289218,0,0,0,0,0,0,0,0
cg00214794,0.7741529,0.7390096,0.8301486,0.7906176,0.7731951,0.758414,0.6324543,0.6065793,0.6368635,0.5623052,0.5367538
cg00214855,0.05696388,0.1192056,0.04665058,0.1432873,0.1112028,0.08166816,0.0399567,0.03950576,0.05041983,0.04619512,0.0800637
cg00215066,0.9018192,0.8470992,0.8960872,0.9297993,0.91167,0.9066746,0.8955281,0.924777,0.9149551,0.8812293,0.8933249
cg00216361,0.004329725,0.03804119,0.01926646,0.07208142,0.02092508,0.02997765,0.02680005,0.0253273,0.02763527,0.04475375,0.02705578
cg00216758,0.0243433,0.02960302,0.03343488,0.06115073,0.0167638,0.01915947,0.05022845,0.04607615,0.0443255,0.04280976,0.03514661
cg00217795,0.7932433,0.6326953,0.7991415,0.7796006,0.8031234,0.8138624,0.6529079,0.6657674,0.6291187,0.5049114,0.5355916
cg00221494,0,0.001558382,0,0.008036521,0.01007924,0,0.01080077,0.03240996,0.0153818,0.008436448,0.002279924
cg00223186,0.08367969,0,0.03585871,0.02458108,0.09044049,0.03902036,0.02460718,0.03596155,0.03986375,0.006140456,0.01494209
cg00223950,0.01436035,0.01863701,0.03641988,0.04962398,0.03719465,0.023446,0.04157642,0.04424469,0.04662685,0.03293454,0.02656484
cg00224234,0,0.002150429,0.003631873,0.01881893,0.000620281,0,0.00894219,0.01191585,0.008053999,0.009522946,0.006844379
cg00224508,0.02694756,0.02558982,0.03321881,0.03158739,0.0251975,0.02892281,0.0616881,0.04720766,0.07219189,0.06272145,0.02216357
cg00226904,0.7007273,0.6914814,0.6659263,0.7768038,0.78181,0.8289434,0.8178342,0.8423145,0.872003,0.7735598,0.7551388
cg00226923,0.8717458,0.8248378,0.8705825,0.8545498,0.7792012,0.8399798,0.8264315,0.7596424,0.8305845,0.8044738,0.8056396
cg00228799,0,0.01751511,0,0,0.0201166,0,0.004521351,0.01392651,0.01449566,0.0103909,0
cg00229387,0.699418,0.6120627,0.5978677,0.6366158,0.7339649,0.6832424,0.6322396,0.5018522,0.6208539,0.658428,0.6594686
cg00230271,0.07869639,0,0.03576408,0.02656748,0.05663636,0.03738764,0.03590331,0.03542712,0.038569,0.02443302,0.0134241
cg00230368,0.004026129,0.02009058,0.004556847,0.007467833,0.003916657,0,0.02017823,0.01258752,0.02076027,0.008970208,0.0146993
cg00230502,0,0.08146714,0,0,0.001116241,0.009123948,0.4480785,0.06509406,0.1532982,0,0
cg00230685,0.6385854,0.1029137,0.4306267,0.03663979,0.03089755,0.4807408,0.4292547,0.5025719,0.4470446,0.4558119,0.50829
cg00231140,0.02201924,0.02343354,0.0261193,0.02432404,0.0233171,0.02042667,0.0199255,0.0282151,0.02071005,0.02086462,0.0175322
cg00231644,0.1826281,0.357206,0.2078799,0.2125306,0.1005615,0.2107293,0.1267351,0.1009881,0.09658942,0.06709766,0.07937642
cg00231920,0.006784119,0.02241119,0.0201348,0.02166688,0.01662522,0.0182337,0.02371423,0.03167915,0.02840132,0.02613193,0.03797005
cg00233307,0.8613139,0.7202479,0.6301679,0.7206441,0.6190255,0.787005,0.6111932,0.5998201,0.6240287,0.267468,0.3918908
cg00234616,0.0334812,0.03915158,0.05555751,0.01810997,0.02852565,0.03260321,0.04239941,0.03439545,0.0348179,0.02683811,0.01571259
cg00234961,0.03214984,0.03361754,0.07141128,0.0868364,0.03153069,0.05275631,0.08470672,0.06885196,0.09219977,0.04558187,0.03073603
cg00236832,0.01197397,0.1254048,0.04542107,0.07810746,0.02789638,0.04705064,0.06197742,0.04299035,0.03884678,0.07359561,0.05534701
cg00237010,0.7431869,0.7222565,0.8204261,0.7468711,0.8124829,0.8101157,0.7635871,0.7849184,0.7831413,0.7694241,0.8086261
cg00238052,0.3225124,0.5904241,0.7517866,0.1906971,0.5265118,0.7494237,0.3574971,0.3824125,0.2656145,0.3678711,0.3930165
cg00239071,0.9410196,0.9000688,0.9164544,0.9262466,0.9323439,0.9160249,0.8718362,0.8960437,0.8796808,0.8528351,0.8304305
cg00239419,0.7129014,0.6824846,0.7904972,0.8296073,0.845289,0.8670987,0.8865746,0.8784667,0.8649716,0.8356221,0.8356289
cg00239685,0,0.02914429,0.007893877,0.03328633,0.01628969,0,0.02472479,0.03777999,0.02580678,0.02361622,0
cg00240312,0.01123005,0.01784733,0.02119789,0.0204526,0.01074627,0,0.008239741,0.005878229,0.002986075,0.03058472,0.01618397
cg00240432,0.002019371,0.04184921,0.01352076,0.02121512,0.006203246,0.01381884,0.0163347,0.02284646,0.01813361,0.02126257,0.01246528
cg00240880,0.9170539,0.872103,0.8521996,0.8935691,0.9054514,0.8900373,0.8609047,0.891224,0.8554595,0.8230276,0.8367962
cg00241355,0.004560248,0.006905672,0,0,0.008080169,0,0.009441389,0.01222454,0.007346072,0.009262152,0.003399876
cg00242839,0.7051982,0.3481604,0.6491761,0.4263964,0.5988886,0.6411913,0.3678242,0.4496576,0.3545304,0.3514775,0.5073204
cg00243313,0.002292488,0.02510928,0.008057213,0.02678708,0.007862835,0,0.01060981,0.009362533,0.01326849,0.000730052,0
cg00245878,0.8385907,,0.8075644,0.8214039,0.8193164,0.8486971,0.8585221,0.7132354,0.8629198,0.8166833,0.8121541
cg00247489,0.0178297,0.05426198,0.01900245,0.01401199,0.03755253,0.03358726,0.04150544,0.03396383,0.03477978,0.03493305,0.04974271
cg00250430,0.03238917,0.5172243,0.3938996,0.03217607,0.1903922,0.4192669,0.01049127,0.08358543,0.01537064,0.003189146,0
cg00253200,0,0,0.02177438,0.02217488,0.01256601,0.01718945,0.00477308,0.004568241,0.006093234,0,0
cg00256074,0.6420404,0.7374302,0.7861745,0.7946211,0.7264101,0.8161268,0.7866752,0.8757387,0.8419736,0.7762288,0.7768046
cg00256166,0.04338434,0.06981269,0.05655609,0.1046146,0.04436238,0.07147828,0.08529251,0.07186674,0.1026659,0.05242481,0.04348976
cg00256281,0,0.01754225,0,0.0177852,0.003965865,0,0.0178994,0.01710803,0.01561271,0.02867951,0.02507823
cg00259755,0.01130155,0.135973,0.108899,0.2500879,0.005998805,0.1083224,0.1684739,0.1426647,0.1754975,0.05018234,0.08244194
cg00260778,0.2544722,0.5424542,0.6350565,0.4634101,0.2130612,0.6362495,0.654527,0.6207494,0.7078988,0.450033,0.2973449
cg00261552,0.01675793,0.05964312,0.003997883,0.03086909,0.006657922,0.006589362,0,0.003381421,0,0,0
cg00261781,0,0.006793149,0.006138895,0.01047963,0,0,0,0.001087126,0.001148813,0,0
cg00262415,0,0.06423617,0.06082248,0.05003764,0.0129652,0.05642544,0.07678451,0.0648236,0.1048684,0.0513563,0.01622424
cg00263723,0.01785334,0.07614828,0.03298594,0.009736466,0.01282588,0,0.02700939,0.01958813,0.02748688,0.03911514,0.02546407
cg00263760,0.003584709,0.01474939,0.01729647,0.01151988,0.01817397,0.006305146,0.01310406,0.01935341,0.01601121,0.02055925,0.01062792
cg00265415,0,0.01371763,0.000739954,0.01494976,0.007786817,0,0,0.000684281,0,0.001977612,0
cg00265490,0.03270818,0,0.0176622,0.03527169,0.01185957,0.01356948,0.02983753,0.0228106,0.03275055,0.003705391,0.03803223
cg00268009,0,0.02832175,0.009084756,0.003297549,0.01709189,0,0.000449077,0.003083891,0.002357525,0,0
cg00268338,0.006866368,0.01566365,0.00925555,0.000725966,0.00455143,0.00186164,0.004674388,0.009680767,0.01279134,0.001008724,0
cg00269115,0.01303511,0.01548039,0.01754105,0.01645224,0.01137388,0.008901525,0.01730674,0.01701424,0.020267,0.01446166,0.01395343
cg00269932,0.92696,0.8874907,0.9200742,0.9323629,0.9651336,0.9623795,0.960768,0.9261577,0.9555363,0.9322813,0.9419097
cg00273068,0.05137484,0.1004193,0.05267033,0.0621798,0.03405379,0.06264302,0.12238,0.1075017,0.07650863,0.08755099,0.05556421
cg00273124,0.8729774,0.8576316,0.8315954,0.854387,0.8767985,0.8484918,0.8329412,0.8604941,0.8357562,0.7930939,0.8462429
cg00274399,0,0.03738579,0,0.05476947,0,0.01203136,0.01159383,0.01508098,0.008678315,0,0
cg00275232,0.00070904,0.02864515,0,0.01901161,0,0.014612,0.006142463,0.00544461,0.001355614,0,0
cg00276797,0.01441257,0.01856497,0.0143883,0.06059011,0.04755566,0.03072816,0.0432918,0.03665083,0.0408715,0.01246082,0.008513239
cg00278366,0.917962,0.7671984,0.836937,0.8256373,0.9001338,0.8402271,0.8189378,0.7048298,0.7755479,0.7846147,0.8153827
cg00279797,0.3444175,0,0.2957202,0.1121288,0.1354618,0.2524495,0.2079696,0.1900701,0.2974474,0.05094072,0.05421842
cg00280814,0.6853491,0.585123,0.6027921,0.5470851,0.5696057,0.6254944,0.6553845,0.6830582,0.6335025,0.5440994,0.5736762
cg00280894,0.3858232,0.4916249,0.4149114,0.5604122,0.1716554,0.4586503,0.5830867,0.5062367,0.5211396,0.6989328,0.6520587
cg00282347,0.01032555,0.04497163,0.04425282,0.09446046,0.01085168,0.05091302,0.1161605,0.07245811,0.1329479,0.06757412,0.0263645
cg00282683,0.004149909,0.00220146,0.001829764,0.007646614,0.008688481,0,0.008367183,0.008741121,0.00516972,0.001586706,0.005783113
cg00283535,0.5677812,0.4946727,0.6400648,0.6025228,0.6863015,0.5903203,0.8506362,0.807972,0.8525609,0.6946269,0.6746747
cg00288562,0.006185146,0.01603329,0.008625104,0.02226424,0.004281401,0.01938019,0.03600608,0.02649445,0.02663449,0.03386735,0.0277311
cg00290028,0,0.01247119,0.007371139,0.01496599,0.006904041,0.01055655,0.007331483,0.008770842,0.007369624,0.001954869,0.004244565
cg00290506,0,0.003211014,0.01135046,0,0.007158213,0,0,0.001185743,2.71E-05,0.01175676,0
cg00291877,0.03837727,0.07452707,0.1133089,0.168326,0.03558771,0.04183999,0.09143054,0.06562692,0.07251045,0.07941954,0.06002817
cg00292662,0.05203941,0.3910132,0.2813466,0.3796972,0.01236773,0.3179428,0.3651107,0.3881577,0.4351675,0.1537115,0.1309864
cg00292971,0.5976881,0.4795726,0.5940888,0.4099793,0.2804873,0.5269225,0.5765224,0.5808438,0.5809403,0.2662165,0.2565257
cg00293409,0.1597607,0.1611698,0.1757472,0.2071084,0.02265143,0.1749484,0.2217777,0.2118403,0.2097448,0.04985319,0.03676513
cg00294382,0.05826703,0.03607675,0.02500504,0.02763144,0.009985016,0.02750028,0.07042564,0.09815539,0.08580036,0.06722137,0.03004526
cg00295206,0,0.003163723,0.02333187,0.008088964,0.006453588,0,0.000864996,0.004751267,0.001167553,0.005957843,0.000173113
cg00295325,0.6833215,0.5521181,0.6947055,0.7323627,0.7524813,0.6845999,0.8093767,0.784381,0.7974392,0.6748738,0.6791235
cg00296685,0.03023508,0.1011196,0.04347375,0.04667348,0.04589442,0.04066937,0.03689498,0.04161321,0.04891331,0.03812491,0.03993847
cg00297584,0.02877755,0.0736675,0.02898292,0.04725974,0.01812151,0.01419147,0.0361962,0.04583601,0.04213186,0.02646688,0.02882257
cg00297600,0.2295711,0.3096882,0.4316818,0.4250212,0.1196106,0.4480668,0.4266571,0.404135,0.4187145,0.2590508,0.1112459
cg00298357,0.8476135,0.7918087,0.824136,0.8280269,0.8864769,0.8492296,0.7889863,0.8277179,0.7872827,0.7744023,0.7850111
cg00298951,0.8106076,0.7217232,0.7950141,0.7944504,0.6979297,0.8088132,0.7514932,0.7798595,0.7880266,0.6553266,0.6380296
cg00301864,0,0,0,0.006238966,0.003069065,0,0,0.004271499,0,0.007687883,0.000147447
cg00302793,0.01386727,0.02485383,0.02956988,0.03378309,0.03092194,0.0273809,0.01989693,0.02209202,0.01909975,0.02420555,0.02480616
cg00303548,0,0,0.0150751,0.03365956,0,0.004788671,0,0.000642677,0,0.005109667,0
cg00304278,0.02589355,0.1315399,0.06350819,0.05276513,0.07703009,0.01044849,0.01717611,0.01236137,0.01569789,0,0.002615751
cg00307685,0.8646468,0.8116991,0.839761,0.8664376,0.8751311,0.8389437,0.8436429,0.8591934,0.8432307,0.8198711,0.8440943
cg00308133,0.1043924,0.2444112,0.253386,0.1872568,0.04089149,0.288281,0.387877,0.2625346,0.4379448,0.1045726,0.09631205
cg00308665,0.602491,0.5347652,0.7973092,0.7254989,0.7325842,0.785529,0.8209465,0.6120719,0.8311761,0.5615509,0.5427666
cg00309056,0,0.006791734,0.008581578,0.01245765,0.005762771,0.0159994,0.007862866,0.01069065,0.005082598,0.01165601,0
cg00309204,0.04165821,0.02011839,0.0213672,0.0132332,0.0127563,0.01895531,0.004753067,0.000983372,0.00180182,0,0
cg00311768,0.7186085,0.5569301,0.7167697,0.6035284,0.7401745,0.6964515,0.7173021,0.6704779,0.6761266,0.6721307,0.6713299
cg00312919,0,0.008689941,0,0.009133619,0.01118163,0.00171015,0.002166864,0.002806707,0.005922551,0.007149554,0
cg00314943,0.8158001,0.8162917,0.8413607,0.739475,0.8373807,0.8119144,0.7602381,0.8031225,0.8192564,0.7362683,0.7601832
cg00315936,0,0.01201969,0.03322238,0.008692389,0,0,0.04516367,0.04460269,0.0582135,0.04755151,0
cg00317680,0.1030442,0.05508327,0.06433613,0.05743254,0.05819333,0.1084275,0.1034766,0.09386566,0.06425504,0.1345645,0.1247009
cg00318573,0.1588936,0.09706648,0.212693,0.1987834,0.09515756,0.2162384,0.2412725,0.3177443,0.243777,0.3119777,0.2349849
cg00318865,0,0,0.01260418,0.002135603,0.006017177,0,0,0,0,0,0
cg00319692,0.7699783,0.6128657,0.7240534,0.7657735,0.7725267,0.7803246,0.7434555,0.7434667,0.7248308,0.7141006,0.7112164
cg00319761,0,0.001101554,0.003531705,0.004064064,0.003227086,0.00298089,0,0.000368811,0,0.000933327,0
cg00320243,0,0,0.01577567,0,0.01171552,0,0.003276496,0.00463553,0.007482784,0.004487272,0.005963684
cg00321065,0.02950158,0,0.01948918,0.05558015,0,0.03244282,0.006748991,0.005661366,0.009556924,0.005418405,0
cg00321478,0.4037376,0.7166916,0.7508008,0.7207086,0.7444862,0.7948042,0.6795051,0.5616531,0.6488814,0.6881785,0.6858612
cg00323915,0.5725055,0.5526762,0.6599374,0.727437,0.7315117,0.7430701,0.7138938,0.6396857,0.789835,0.6218418,0.6337159
cg00324733,0.009750845,0,0.003632938,0.02161386,0.001423003,0,0.005700994,0.02373336,0.008045231,0.01248906,0.006071816
cg00325491,0.6937997,0.508898,0.6284046,0.6370026,0.6753596,0.6728199,0.7718322,0.7668958,0.7704338,0.6599007,0.6385713
cg00327185,0.05121228,0.1127178,0.1001563,0.1044272,0.1069117,0.08899967,0.1023366,0.09994681,0.07103694,0.1124527,0.123319
cg00327483,0.9298044,0.8756596,0.9268311,0.9112873,0.9254752,0.9108816,0.9298061,0.9391753,0.9263738,0.8986785,0.9069325
cg00328227,0.854368,0.3783981,0.7697023,0.548342,0.7376661,0.8049985,0.5595123,0.538108,0.5352987,0.2482705,0.3448246
cg00331237,0.04663867,0.01271651,0.01960799,0.02753097,0.02663997,0.01980903,0.01893096,0.02560227,0.02828772,0.01615165,0.0117579
cg00331433,0.5498415,0.003941094,0.02078551,0.01165555,0.01456175,0.02329227,0.01137298,0.0167361,0.0150268,0.01683463,0
cg00332153,0.9652552,0.01294281,0.4522581,0.4103151,0.000535279,0.4458118,0.04224508,0.05531066,0.01561247,0.008335686,0.0279962
cg00332745,0,0.02470522,0,0.03490647,0.01459441,0.01060287,0.01496258,0.01317187,0.01590076,0.02265654,0.003672282
cg00333226,0.02764293,0.03603058,0.03228555,0.02540665,0.04759753,0.02049254,0.03126203,0.04466343,0.03738539,0.03666509,0.0301535
cg00333528,0.7935777,0.8592025,0.8149013,0.8835168,0.8312334,0.8405262,0.8533465,0.6437798,0.8858824,0.8148791,0.7717028
cg00334507,0.7136741,0.6957119,0.7178172,0.6496062,0.649835,0.7603925,0.7825557,0.7571543,0.7711207,0.6476797,0.735763
cg00335286,0.5885871,0.5157754,0.5669612,0.5790536,0.6908774,0.4862778,0.6643721,0.602181,0.7541183,0.5493994,0.608533
cg00336605,0.07342261,0.04193894,0.000453346,0.08477548,0.02987553,0.02938005,0.02861127,0.0265014,0.0453653,0,0
cg00338702,0.1044128,0,0.07596415,0.05708857,0,0.06772038,0.09363266,0.08452224,0.08935898,0.05036363,0.03787824
cg00338893,0,0.03365399,0,0.02052361,0.04315612,0.006866612,0,0,0,0,0
cg00340102,0.1412941,0.05641314,0.0456067,0.05537572,0.08808979,0.04670225,0.05084369,0.1041129,0.05127202,0.05965823,0.04429026
cg00342530,0.2754706,0.3601273,0.414897,0.4745084,0.2491956,0.4006462,0.5323405,0.4070508,0.5374964,0.5115225,0.5347637
cg00343092,0.3033682,0.320592,0.340013,0.3790901,0.2036711,0.3430256,0.3559075,0.3366909,0.4318164,0.2482428,0.2694554
cg00344358,0.8894606,0.8958699,0.8626388,0.9065134,0.8896932,0.8842347,0.8942155,0.8896267,0.8712699,0.8544277,0.87372
cg00344372,0.8504702,0.845701,0.8409793,0.8868892,0.8365242,0.8505619,0.8271406,0.8322821,0.8249963,0.7833915,0.8189144
cg00344709,0.7184522,0.669416,0.7896567,0.8982192,0.662757,0.8343207,0.8732696,0.8324404,0.9036837,0.7610153,0.8140458
cg00346145,0.05925264,0.02670285,0,0.08512354,0.04150555,0,0.01850498,0.02050695,0.03218615,0,0
cg00347729,0.2242683,0.4689709,0.5453261,0.5110477,0.5814244,0.5882824,0.670822,0.553834,0.7224803,0.4382689,0.5844346
cg00347904,0,0.01432212,0,0.01310731,0,0,0,0.00835174,0,0,0
cg00350296,0.4132705,0.3798372,0.492849,0.4301028,0.3333232,0.4528838,0.3867845,0.3534064,0.4086851,0.2564617,0.3030051
cg00350478,0.7934173,0.7526012,0.7098255,0.7936701,0.7768927,0.7013415,0.7115798,0.7424832,0.7342656,0.6589814,0.6897827
cg00350702,0,0.001300938,0.0044354,0.000991003,0.01841684,0,0,0,0.001143854,0,0
cg00351011,0.002255574,0,0,0.003871144,0,0,0.01601039,0.01028182,0.01206926,0.009359648,0.003543712
cg00353953,0.2236799,0.4257901,0.5001372,0.5016242,0.504378,0.4407581,0.5046206,0.3511866,0.5138907,0.3429247,0.364895
cg00354258,0.8901907,0.8514683,0.8780729,0.8879114,0.8336188,0.9232922,0.8645789,0.8987632,0.8850084,0.8781666,0.8742377
cg00354572,0,0.01402767,0.02238106,0.01813012,0.03010072,0.009855837,0.01828774,0.07320307,0.02684331,0.005534641,0.00112421
cg00355802,0.05724994,0.08778886,0,0.05330146,0.03746979,0.03778399,0.00921739,0.0140308,0.01410166,0.000721437,0.009472228
cg00359325,0.03155385,0.06604668,0.04436792,0.04370295,0.04586906,0.04595619,0.05290642,0.06077368,0.05626321,0.04374776,0.04209835
cg00359973,0.2458187,0.04840616,0.5111219,0.01829647,0.02413719,0.5065364,0.3709923,0.3244999,0.3077878,0.4956641,0.4953463
cg00363813,0,0.00031124,0.05625015,0,0.009849609,0.04560804,0.01753969,0.008217551,0.01943159,0.06034986,0.02352466
cg00364344,0,0,0,0.02050328,0,0,0.001485131,0.001977635,0.004306531,0,0
cg00364814,0.6350291,0.4654912,0.7942436,0.547535,0.8296748,0.7054715,0.8392111,0.8864723,0.8537208,0.730862,0.7883673
cg00365193,0.03509433,0.05698331,0.01190226,0.05254491,0.02350783,0.02544536,0.04078493,0.03753988,0.03744623,0.03676951,0.04601138
cg00367281,0.8390918,0.8255851,0.7977372,0.853528,0.8131089,0.798732,0.8742215,0.7545489,0.8644338,0.7461339,0.8036447
cg00367438,0,0,0,0.01344866,0,0,0,0.002206143,0.00050076,0,0
cg00368022,0,0.01923561,0.0177417,0.01316448,0.01490065,0.004595867,0.02336493,0.01340443,0.01760412,0.03364658,0.02161356
cg00368415,0,0.04187833,0.01974479,0.0189326,0.02293809,0.009916663,0.02443861,0.00755837,0.01056281,0.01391335,0.01145089
cg00371195,0.8832244,0.8932787,0.8534511,0.9101434,0.9214587,0.8935155,0.9280952,0.9192555,0.9243898,0.8813223,0.8865509
cg00374717,0.6752785,0.6020196,0.8405396,0.8481725,0.9096372,0.8978485,0.8482793,0.8682156,0.8382766,0.7217534,0.7557861
