,biomarkers,EGSM1031158,EGSM1031159,EGSM1031160,EGSM1031161,EGSM1031162,EGSM1031167,IPS-GSM1031146,IPS-GSM1031147,IPS-GSM1031148,IPS-GSM1031176,IPS-GSM1031177
176,cg00164041,0.02922485,0.01485221,0.02405374,0.01263618,0.06361681,0.0,0.007990588,0.008548756999999999,0.010132500000000001,0.01500756,0.01061128
177,cg00164898,0.03089083,0.1093047,0.09779260000000001,0.1611856,0.05824148,0.111696,0.1403264,0.12457119999999999,0.1750264,0.08258329,0.06057972
178,cg00165981,0.0,0.06463823,0.02923204,0.05410602,0.008647813,0.01210432,0.0,0.0047047090000000005,0.004833553,0.0,0.0
179,cg00167504,0.02298453,0.03324716,0.02983258,0.03436621,0.02977822,0.02114278,0.02995549,0.03405309,0.04882148,0.03279785,0.02268828
180,cg00168082,0.05582653,0.04473166,0.006909085,0.00960334,0.03451689,0.009626725,0.0184402,0.01579752,0.02711384,0.02033987,0.0
181,cg00168785,0.0,0.05177408,0.02321861,0.09110460000000001,0.02371877,0.01399413,0.06873842,0.05233254,0.06181993,0.03249017,0.007683306
182,cg00168942,0.7500255,0.7429599,0.6953568,0.7687921999999999,0.8016826,0.8020605,0.7636403,0.7787778000000001,0.7337422,0.7016701999999999,0.6393725
183,cg00169548,0.4164223,0.09331068,0.4230539000000001,0.3897033,0.4232907,0.5149743,0.5167162999999999,0.44368599999999997,0.5025722,0.23809960000000002,0.2115784
184,cg00171126,0.01737353,0.1027344,0.0,0.0,0.02798926,0.007566526999999999,0.01216216,0.01329863,0.005128128,0.0,0.0
185,cg00171161,0.08972358,0.1015818,0.06805196,0.06090473,0.07537774,0.06143469,0.05381329,0.05067168,0.06346928,0.03988364,0.03947788
186,cg00174500,0.2411989,0.6602325,0.722729,0.7883723000000001,0.1106182,0.7395592,0.6898482,0.5662205,0.680617,0.6012940999999999,0.5352899
187,cg00174901,0.4720452,0.244351,0.42057,0.2135536,0.09482214,0.4033366,0.3921254,0.33446909999999996,0.381103,0.2045724,0.2683202
188,cg00176210,0.9158108,0.5002816,0.7308154,0.5356383000000001,0.43746490000000005,0.7442833000000001,0.5658005,0.6287022,0.5298093,0.47143379999999996,0.5102371
189,cg00176879,0.9853659,0.9546049000000001,0.9156998,0.9333203999999999,0.9619314,0.9417988000000002,0.9278700000000001,0.9472923000000001,0.9208306,0.8812146000000001,0.9094386000000001
190,cg00177013,0.04130944,0.08012321,0.06501509,0.05291808,0.05082622,0.03246157,0.07476257,0.07628845,0.07232909,0.08025922,0.08390624
191,cg00177698,0.04167533,0.44304170000000004,0.06235757,0.48039529999999997,0.6079653,0.07025485,0.2767529,0.26006,0.4101669,0.4281478,0.44952390000000003
192,cg00177923,0.002395408,0.01100256,0.0,0.0,0.0,0.0,0.007087891999999999,0.002322456,0.0064484830000000005,0.0,0.0
193,cg00178790,0.01475884,0.02940298,0.02461518,0.01895042,0.03072483,0.02070785,0.02069777,0.02397711,0.02575714,0.029935700000000003,0.01872632
194,cg00179446,0.3639821,0.1333713,0.378737,0.11030339999999998,0.01499134,0.435738,0.3843656,0.4179251,0.37769640000000004,0.44902749999999997,0.4091511
195,cg00180012,0.04326835,0.0640265,0.04884207,0.05716927,0.04758338,0.03840063,0.03251247,0.02304428,0.04014643,0.01296292,0.003823195
196,cg00180631,0.7419649,0.17192220000000002,0.4540335999999999,0.1762848,0.13274520000000004,0.536747,0.40587540000000005,0.38115759999999993,0.43514200000000003,0.4993348,0.4788246
197,cg00182461,0.06823473,0.1253878,0.01456919,0.08082539999999999,0.09550245,0.0,0.04048271,0.03316141,0.05182369,0.02335172,0.0
198,cg00183782,0.03644159,0.1726575,0.6464066999999999,0.5424578,0.6789341,0.6779158000000001,0.6965816999999999,0.7763684000000001,0.7206696,0.6890721,0.6161118
199,cg00183916,0.0,0.01604154,0.01110143,0.0026349090000000004,0.0,0.0,0.003777983,0.01825344,0.01384675,0.00247933,0.01097384
200,cg00184884,0.003466205,0.01478001,0.002468808,0.0141662,0.02365394,0.01230771,0.01082688,0.008649608,0.01091537,0.008874094,0.008729959
201,cg00184893,0.0,0.02375843,0.0006192,0.01633872,0.01159208,0.01117725,0.0,0.0037144129999999997,0.004603681,0.006253715,0.0
202,cg00185103,0.7216638000000001,0.5009653000000001,0.6256556,0.6011112,0.746934,0.7128641,0.7699395,0.7921559,0.7827816999999999,0.6880609999999999,0.6368429
203,cg00185839,0.02348508,0.24048350000000002,0.1147828,0.1423946,0.05019801,0.1294777,0.1715088,0.1492187,0.2575225,0.09982126,0.07427584
204,cg00186141,0.002362391,0.01077463,0.005585466999999999,0.014447299999999998,0.0,0.00586512,0.004090295999999999,0.003158942,0.001138256,0.001304297,0.0
205,cg00186701,0.7321478,0.7054895999999999,0.8531225,0.9049978000000001,0.8244341999999999,0.8894431999999999,0.49804499999999996,0.5752431,0.5266135999999999,0.4651356,0.5324611
206,cg00186954,0.1668194,0.3508622,0.1595947,0.45995420000000004,0.16614879999999999,0.2243674,0.4094203,0.4361278,0.418961,0.2382022,0.23356799999999997
207,cg00187380,0.2558049,0.07989512,0.1244656,0.1298622,0.03735429,0.0962197,0.1371049,0.1170243,0.1771647,0.07557202,0.06113998
208,cg00187686,0.679523,0.5690218,0.7123187,0.6966734,0.7982039000000001,0.7349392,0.8769796000000001,0.7878309,0.8910158000000001,0.7201448,0.7360184000000001
209,cg00188348,0.7306545,0.76572,0.7171267,0.7696058000000001,0.6973808000000001,0.6965119000000001,0.6723235,0.5873974000000001,0.6705993,0.6396183000000001,0.6181893
210,cg00191052,0.3856135,0.24428539999999999,0.36689109999999997,0.16246129999999998,0.11541900000000001,0.35999580000000003,0.349236,0.4151125,0.41056620000000005,0.30224759999999995,0.2807263
211,cg00194146,0.30752470000000004,0.08571185,0.07301487,0.08916081,0.14124460000000003,0.05458821,0.17149479999999998,0.1658074,0.1588831,0.10943599999999999,0.1035213
212,cg00195561,0.8260116,0.8268810999999999,0.8104206,0.8488749,0.8567256,0.8202298000000001,0.8282815999999998,0.8441311,0.8690326999999999,0.818335,0.7996437
213,cg00197381,0.009333618,0.021358900000000004,0.01593499,0.02019773,0.03031962,0.003921834,0.02367952,0.02442879,0.02649785,0.02778227,0.02215197
214,cg00197641,0.01392972,0.05343196,0.01561388,0.03503758,0.01853154,0.01749049,0.03217897,0.03572408,0.04099352,0.03476952,0.0221186
215,cg00199549,0.9327464,0.8688613000000002,0.895816,0.8847605,0.9250215,0.9052809000000002,0.9047287,0.9503734,0.9230165000000001,0.8452346,0.8791761
216,cg00200063,0.02062915,0.0,0.01109601,0.0114859,0.01604793,0.0,0.0024901470000000003,0.002661015,0.004620895999999999,0.002579784,0.0
217,cg00201234,0.4441371,0.1502932,0.2028149,0.1629225,0.03528444,0.1905459,0.1699671,0.16096770000000002,0.18860220000000003,0.1441254,0.132907
218,cg00202702,0.4749496,0.01157628,0.02986681,0.01367044,0.1664942,0.005310294,0.01515163,0.01679086,0.009787834,0.0,0.006267413
219,cg00202711,0.679276,0.03332162,0.1426917,0.07574103,0.04807154,0.09075411,0.0338745,0.273897,0.032751999999999996,0.03745845,0.008113612
220,cg00204262,0.8350613000000001,0.7893934,0.8407249,0.855239,0.8438158000000001,0.8439848,0.8254188,0.7962675,0.8420059999999999,0.7638802,0.7865768
221,cg00206052,0.0,0.0,0.008480566,0.0244143,0.01124342,0.014537999999999999,0.0,0.000481751,0.0,0.005597166999999999,0.0
222,cg00207534,0.009244757,0.01670204,0.01840297,0.03626968,0.0054954209999999995,0.001075287,0.0,0.0009370460000000001,0.009678259,0.0,0.0
223,cg00208830,0.7065579000000001,0.6993398000000001,0.7444082,0.7697783,0.721326,0.7779239,0.7662032,0.7276491999999999,0.7379626,0.5853204000000001,0.48382120000000006
224,cg00208967,0.0,0.0090281,0.04094886,0.02856761,0.01596125,0.01090532,0.02415356,0.03129839,0.02848235,0.0,0.03245787
225,cg00209066,0.8941271000000001,0.834469,0.8623468000000001,0.8607845999999999,0.8868056999999999,0.8837153,0.8874453000000001,0.8797457000000001,0.8704231,0.8532376,0.8742426
226,cg00209951,0.03952137,0.05779075,0.05930034,0.04300475,0.0420575,0.01426377,0.06194814,0.04345313,0.05089436,0.1050685,0.11612819999999999
227,cg00210842,0.0389588,0.0945758,0.06510511,0.0264113,0.01193178,0.06149468,0.04348882,0.03939563,0.05785980000000001,0.01343195,0.02964129
228,cg00211661,0.6585393,0.6126298000000001,0.7024778,0.6846626,0.44710340000000004,0.6939871,0.7332166,0.6299781,0.7069736,0.662771,0.7066701999999999
229,cg00212549,0.1204491,0.1514299,0.1089366,0.1732089,0.02902534,0.10340099999999999,0.12057760000000001,0.1087923,0.1966504,0.1391067,0.0
230,cg00213044,0.8446714,0.8391255,0.8127465,0.8227167,0.7821199999999999,0.7963931,0.8381050999999999,0.8387929000000001,0.8598832000000001,0.7804793999999999,0.7924532
231,cg00213331,0.6679819,0.5422617,0.735617,0.7759436,0.8189436,0.8135357,0.8203826999999999,0.8591450999999999,0.8097631,0.7467411,0.7881629
232,cg00213714,0.1020719,0.10588840000000001,0.08870816,0.181457,0.04449453,0.07925728,0.1126181,0.1102635,0.1328737,0.03229925,0.06418858
233,cg00214346,0.0,0.0,0.01289218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,cg00214794,0.7741529,0.7390095999999999,0.8301485999999999,0.7906175999999999,0.7731951,0.758414,0.6324543,0.6065793,0.6368635,0.5623052,0.5367538000000001
235,cg00214855,0.05696388,0.11920560000000001,0.04665058,0.14328729999999998,0.1112028,0.08166816,0.0399567,0.03950576,0.05041983,0.04619512,0.08006369999999999
236,cg00215066,0.9018191999999999,0.8470992,0.8960872,0.9297993,0.9116700000000001,0.9066745999999999,0.8955280999999999,0.9247770000000001,0.9149550999999999,0.8812293,0.8933249
237,cg00216361,0.004329725,0.03804119,0.01926646,0.07208142,0.02092508,0.02997765,0.02680005,0.0253273,0.02763527,0.04475375,0.02705578
238,cg00216758,0.0243433,0.02960302,0.03343488,0.06115073,0.0167638,0.01915947,0.05022845,0.04607615,0.0443255,0.04280976,0.03514661
239,cg00217795,0.7932433000000001,0.6326953000000001,0.7991415,0.7796006,0.8031234,0.8138624,0.6529079000000001,0.6657674,0.6291187,0.5049114,0.5355916000000001
240,cg00221494,0.0,0.001558382,0.0,0.008036521,0.01007924,0.0,0.01080077,0.03240996,0.015381799999999998,0.008436448000000001,0.002279924
241,cg00223186,0.08367969,0.0,0.03585871,0.02458108,0.09044049,0.03902036,0.02460718,0.03596155,0.03986375,0.006140456,0.01494209
242,cg00223950,0.01436035,0.01863701,0.03641988,0.04962398,0.03719465,0.023446,0.04157642,0.04424469,0.04662685,0.03293454,0.02656484
243,cg00224234,0.0,0.002150429,0.003631873,0.01881893,0.000620281,0.0,0.00894219,0.01191585,0.008053999000000001,0.009522946,0.006844379
244,cg00224508,0.02694756,0.02558982,0.03321881,0.03158739,0.0251975,0.02892281,0.061688099999999996,0.04720766,0.07219189,0.06272145,0.02216357
245,cg00226904,0.7007273,0.6914814,0.6659263000000001,0.7768038,0.78181,0.8289434000000001,0.8178342,0.8423145000000001,0.8720030000000001,0.7735598000000001,0.7551388000000001
246,cg00226923,0.8717458,0.8248378000000001,0.8705825,0.8545497999999999,0.7792011999999999,0.8399798,0.8264315000000001,0.7596424,0.8305845,0.8044738,0.8056396
247,cg00228799,0.0,0.01751511,0.0,0.0,0.0201166,0.0,0.004521351,0.01392651,0.01449566,0.0103909,0.0
248,cg00229387,0.699418,0.6120627,0.5978677,0.6366158000000001,0.7339649,0.6832424,0.6322396,0.5018522,0.6208539000000001,0.658428,0.6594686
249,cg00230271,0.07869639,0.0,0.03576408,0.02656748,0.05663636,0.03738764,0.03590331,0.03542712,0.038569,0.02443302,0.013424100000000001
250,cg00230368,0.004026129,0.02009058,0.004556847,0.007467833,0.0039166570000000005,0.0,0.02017823,0.01258752,0.02076027,0.008970208,0.0146993
251,cg00230502,0.0,0.08146714,0.0,0.0,0.001116241,0.009123948,0.4480785,0.06509406,0.15329820000000002,0.0,0.0
252,cg00230685,0.6385854000000001,0.1029137,0.4306267,0.03663979,0.03089755,0.48074079999999997,0.42925470000000004,0.5025719,0.4470446,0.45581190000000005,0.5082899999999999
253,cg00231140,0.02201924,0.02343354,0.026119299999999998,0.02432404,0.0233171,0.02042667,0.0199255,0.0282151,0.02071005,0.02086462,0.0175322
254,cg00231644,0.1826281,0.35720599999999997,0.2078799,0.21253060000000001,0.1005615,0.21072929999999995,0.12673510000000002,0.10098810000000001,0.09658942,0.06709766,0.07937642
255,cg00231920,0.006784119,0.02241119,0.020134799999999998,0.02166688,0.01662522,0.018233700000000002,0.02371423,0.03167915,0.02840132,0.02613193,0.03797005
256,cg00233307,0.8613139000000001,0.7202479,0.6301679,0.7206441,0.6190255,0.7870050000000001,0.6111932,0.5998201,0.6240286999999999,0.267468,0.3918908
257,cg00234616,0.033481199999999996,0.03915158,0.05555751,0.01810997,0.02852565,0.03260321,0.04239941,0.03439545,0.034817900000000006,0.02683811,0.01571259
258,cg00234961,0.03214984,0.03361754,0.07141128,0.0868364,0.03153069,0.05275631,0.08470672,0.06885196,0.09219977,0.04558187,0.03073603
259,cg00236832,0.01197397,0.1254048,0.04542107,0.07810746,0.02789638,0.04705064,0.06197742,0.04299035,0.03884678,0.07359561,0.05534701
260,cg00237010,0.7431869000000001,0.7222565,0.8204261,0.7468710999999999,0.8124829,0.8101156999999999,0.7635871,0.7849184,0.7831413,0.7694240999999999,0.8086260999999999
261,cg00238052,0.32251240000000003,0.5904241,0.7517866,0.1906971,0.5265118000000001,0.7494236999999999,0.35749709999999996,0.3824125,0.2656145,0.36787109999999995,0.3930165
262,cg00239071,0.9410196,0.9000688,0.9164544,0.9262466,0.9323439,0.9160249,0.8718362,0.8960437,0.8796808,0.8528351000000001,0.8304305000000001
263,cg00239419,0.7129014,0.6824846,0.7904972,0.8296073,0.845289,0.8670986999999999,0.8865745999999999,0.8784666999999999,0.8649716000000001,0.8356220999999999,0.8356289000000001
264,cg00239685,0.0,0.02914429,0.007893876999999999,0.03328633,0.01628969,0.0,0.02472479,0.03777999,0.02580678,0.02361622,0.0
265,cg00240312,0.01123005,0.01784733,0.02119789,0.020452599999999998,0.01074627,0.0,0.008239741,0.0058782290000000004,0.002986075,0.03058472,0.01618397
266,cg00240432,0.0020193710000000003,0.04184921,0.01352076,0.02121512,0.006203246,0.01381884,0.0163347,0.02284646,0.01813361,0.02126257,0.01246528
267,cg00240880,0.9170539000000001,0.8721030000000001,0.8521996,0.8935690999999999,0.9054514000000001,0.8900372999999999,0.8609046999999999,0.891224,0.8554594999999999,0.8230276,0.8367962
268,cg00241355,0.004560248,0.006905672,0.0,0.0,0.008080169,0.0,0.009441389,0.01222454,0.0073460719999999995,0.009262152,0.0033998759999999996
269,cg00242839,0.7051982,0.34816040000000004,0.6491760999999999,0.4263964,0.5988886,0.6411913,0.36782420000000005,0.4496576,0.3545304,0.3514775,0.5073204000000001
270,cg00243313,0.002292488,0.02510928,0.008057213,0.02678708,0.007862835,0.0,0.01060981,0.009362533000000001,0.01326849,0.000730052,0.0
271,cg00245878,0.8385906999999999,,0.8075644000000001,0.8214039000000001,0.8193164000000001,0.8486971,0.8585221,0.7132354000000001,0.8629198,0.8166833,0.8121541
272,cg00247489,0.0178297,0.05426198,0.01900245,0.01401199,0.03755253,0.03358726,0.04150544,0.03396383,0.03477978,0.03493305,0.04974271
273,cg00250430,0.03238917,0.5172243,0.39389959999999996,0.03217607,0.1903922,0.4192669,0.01049127,0.08358543,0.01537064,0.003189146,0.0
274,cg00253200,0.0,0.0,0.02177438,0.02217488,0.01256601,0.01718945,0.00477308,0.004568241,0.006093234,0.0,0.0
275,cg00256074,0.6420404000000001,0.7374301999999999,0.7861745,0.7946211,0.7264101,0.8161268,0.7866751999999999,0.8757386999999999,0.8419735999999999,0.7762288,0.7768046
276,cg00256166,0.04338434,0.06981269,0.05655609,0.1046146,0.04436238,0.07147828,0.08529251,0.07186674,0.10266589999999999,0.05242481,0.04348976
277,cg00256281,0.0,0.01754225,0.0,0.0177852,0.003965865,0.0,0.017899400000000003,0.01710803,0.01561271,0.02867951,0.02507823
278,cg00259755,0.01130155,0.135973,0.108899,0.2500879,0.005998805,0.1083224,0.1684739,0.1426647,0.1754975,0.05018234,0.08244194
279,cg00260778,0.25447220000000004,0.5424542,0.6350564999999999,0.4634101,0.2130612,0.6362495,0.6545270000000001,0.6207494,0.7078988,0.450033,0.2973449
280,cg00261552,0.01675793,0.05964312,0.003997883,0.03086909,0.006657921999999999,0.006589362,0.0,0.003381421,0.0,0.0,0.0
281,cg00261781,0.0,0.006793149,0.006138895,0.01047963,0.0,0.0,0.0,0.001087126,0.001148813,0.0,0.0
282,cg00262415,0.0,0.06423617,0.06082248,0.05003764,0.012965200000000001,0.05642544,0.07678451,0.0648236,0.1048684,0.0513563,0.01622424
283,cg00263723,0.01785334,0.07614828,0.03298594,0.009736466,0.01282588,0.0,0.02700939,0.01958813,0.02748688,0.03911514,0.02546407
284,cg00263760,0.003584709,0.01474939,0.01729647,0.01151988,0.01817397,0.006305146,0.01310406,0.01935341,0.01601121,0.02055925,0.01062792
285,cg00265415,0.0,0.01371763,0.0007399539999999999,0.01494976,0.007786817,0.0,0.0,0.000684281,0.0,0.001977612,0.0
286,cg00265490,0.03270818,0.0,0.017662200000000003,0.03527169,0.01185957,0.01356948,0.02983753,0.0228106,0.03275055,0.0037053909999999997,0.03803223
287,cg00268009,0.0,0.02832175,0.009084756,0.0032975490000000003,0.01709189,0.0,0.000449077,0.0030838909999999996,0.002357525,0.0,0.0
288,cg00268338,0.006866368,0.01566365,0.00925555,0.0007259660000000001,0.00455143,0.00186164,0.004674388,0.009680767,0.01279134,0.001008724,0.0
289,cg00269115,0.01303511,0.01548039,0.01754105,0.01645224,0.01137388,0.008901525,0.01730674,0.01701424,0.020267,0.01446166,0.01395343
290,cg00269932,0.92696,0.8874907,0.9200742000000001,0.9323629000000001,0.9651335999999999,0.9623795,0.9607680000000001,0.9261577,0.9555363000000001,0.9322813,0.9419097
291,cg00273068,0.05137484,0.1004193,0.05267033,0.0621798,0.03405379,0.06264302,0.12237999999999999,0.1075017,0.07650863,0.08755099,0.05556421
292,cg00273124,0.8729773999999999,0.8576315999999999,0.8315954,0.8543870000000001,0.8767985,0.8484918,0.8329412,0.8604940999999999,0.8357562,0.7930939,0.8462429
293,cg00274399,0.0,0.03738579,0.0,0.05476947,0.0,0.01203136,0.01159383,0.01508098,0.008678315,0.0,0.0
294,cg00275232,0.00070904,0.02864515,0.0,0.01901161,0.0,0.014612,0.006142463000000001,0.00544461,0.001355614,0.0,0.0
295,cg00276797,0.01441257,0.01856497,0.014388299999999998,0.06059011,0.04755566,0.03072816,0.0432918,0.03665083,0.0408715,0.01246082,0.008513239
296,cg00278366,0.9179620000000001,0.7671984000000001,0.836937,0.8256372999999999,0.9001338,0.8402271000000001,0.8189378,0.7048298000000001,0.7755479000000001,0.7846147,0.8153826999999999
297,cg00279797,0.34441750000000004,0.0,0.29572020000000004,0.1121288,0.1354618,0.2524495,0.2079696,0.1900701,0.29744740000000003,0.05094072,0.05421842
298,cg00280814,0.6853491,0.585123,0.6027920999999999,0.5470851,0.5696057,0.6254944,0.6553845,0.6830582,0.6335025,0.5440994,0.5736762
299,cg00280894,0.3858232,0.4916249,0.41491140000000004,0.5604121999999999,0.17165539999999999,0.45865029999999996,0.5830867,0.5062367,0.5211395999999999,0.6989328,0.6520587
300,cg00282347,0.01032555,0.04497163,0.04425282,0.09446046,0.01085168,0.05091302,0.1161605,0.07245811,0.1329479,0.06757412,0.0263645
301,cg00282683,0.004149909,0.00220146,0.001829764,0.007646614,0.008688481,0.0,0.008367183,0.008741121,0.00516972,0.001586706,0.005783113
302,cg00283535,0.5677812,0.49467269999999997,0.6400648,0.6025228,0.6863015,0.5903203,0.8506362,0.807972,0.8525609000000001,0.6946269,0.6746747
303,cg00288562,0.006185146,0.01603329,0.008625104,0.02226424,0.004281401,0.01938019,0.03600608,0.02649445,0.02663449,0.03386735,0.027731099999999998
304,cg00290028,0.0,0.01247119,0.0073711390000000005,0.01496599,0.006904041,0.01055655,0.007331483000000001,0.008770842,0.007369624,0.001954869,0.004244565
305,cg00290506,0.0,0.0032110140000000003,0.01135046,0.0,0.007158213,0.0,0.0,0.001185743,2.71e-05,0.01175676,0.0
306,cg00291877,0.03837727,0.07452707,0.11330889999999999,0.168326,0.03558771,0.04183999,0.09143054,0.06562692,0.07251045,0.07941954,0.06002817
307,cg00292662,0.05203941,0.3910132,0.2813466,0.3796972,0.01236773,0.31794279999999997,0.3651107,0.38815770000000005,0.43516750000000004,0.1537115,0.1309864
308,cg00292971,0.5976880999999999,0.47957259999999996,0.5940888000000001,0.4099793,0.2804873,0.5269225000000001,0.5765224,0.5808438,0.5809403000000001,0.2662165,0.2565257
309,cg00293409,0.15976070000000003,0.16116979999999997,0.17574720000000002,0.20710839999999997,0.02265143,0.1749484,0.2217777,0.21184029999999998,0.20974479999999998,0.04985319,0.03676513
310,cg00294382,0.05826703,0.03607675,0.02500504,0.02763144,0.009985016,0.02750028,0.07042564,0.09815539,0.08580036,0.06722137,0.03004526
